RegionID,SizeRank,RegionName,RegionType,State Name,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023
395105,513,"Somerset, KY",msa,South Carolina,133767,138115,138369,139193,136640,147606,138495,141320,131738,145942,143868,141688,137488,142387,142876,147382,144445,153801,150472,159207,159279,160094,154006,152812,158331,159970,162184,161038,162555,159544,160479,164706,176522,189913,192209,191941,182663,183776,183163,190460,190725,198120,188795,194432,201424,206063,209780,197132,197646,193047,190375,197047,196977,187491,189886
394496,514,"Coos Bay, OR",msa,North Carolina,197772,208756,207674,216088,219875,215462,225043,222216,226799,218972,218136,228516,228450,228799,225860,241146,245945,238787,227618,232699,245490,246731,246732,245718,248430,245235,243501,234600,236291,231254,242307,249398,259733,275888,285594,294305,296437,303972,303788,305827,309269,310445,303327,309541,333693,344253,348788,348285,354373,343904,322679,330255,336444,350276,339646
394600,515,"Forest City, NC",msa,Ohio,134231,133572,132765,129696,132612,137064,144724,146001,144589,143081,144367,149889,154089,154049,143465,144932,149311,155540,165554,167482,170038,151795,155087,156703,170964,178805,187065,205752,194450,201321,186612,192726,188671,193762,187412,191019,192739,200659,200180,197539,206769,209710,210576,212733,213403,220437,224953,222985,222200,212350,212383,209805,193387,182287,165982
394787,518,"Lewiston, ID",msa,North Carolina,209693,209421,219579,216270,212645,211433,213042,217891,222526,223808,222418,218852,216066,218782,223117,216593,219672,221567,232048,226099,233233,231412,239172,241535,246730,254704,254686,261087,259675,256743,250309,253019,261780,276316,284921,286128,283297,276733,285548,293769,295336,302509,306204,321858,328298,336503,335851,333073,330880,331794,325907,313209,304287,316064,323449
394629,520,"Georgetown, SC",msa,New York,231136,223795,245173,245146,243536,247331,242626,254640,256880,247899,250144,239642,251800,266362,273824,288916,285532,298946,287325,267151,260055,263417,294552,293071,300115,300618,313462,310888,289933,284452,295403,303727,320289,303436,319704,305018,316610,326666,349863,367399,361343,341602,329303,324284,339404,351605,346667,352436,348863,360694,362083,362443,362257,367577,349525
395063,522,"Sanford, NC",msa,New Mexico,157892,151323,154916,144017,141560,151941,162966,170303,158350,157423,155368,158638,159266,166747,158106,164842,169219,175442,170891,166365,172429,186619,189987,196159,193085,191568,195744,193293,199218,201925,205131,214946,213495,222142,215652,218304,218702,230121,236389,234771,233666,237949,251847,269667,272209,266541,258231,258625,269747,273053,277745,276730,271347,280223,289566
394889,524,"Mount Vernon, OH",msa,Michigan,154218,156905,151388,147173,144064,148515,143234,140084,136593,139263,148375,157240,166123,163090,154935,159739,159188,161697,158806,161713,166135,158940,169111,167288,177140,172574,164025,159264,156287,165385,162041,160671,152182,154442,159109,176584,187350,196672,192347,193959,191644,194310,196990,200002,199144,203187,202596,202653,206573,201569,206072,205447,215759,221175,204846
394309,526,"Albemarle, NC",msa,Tennessee,146272,148097,151855,141310,141134,139956,151078,151983,156546,159267,167263,170473,166241,159332,157948,163099,173021,168344,167702,160765,160743,161144,172014,174409,171306,169531,176331,188977,189239,190103,185206,185290,188062,190423,191159,203979,203508,212356,212454,224669,232522,227644,223932,210695,207880,209746,220486,231575,241883,236847,246455,244705,241021,228933,217112
394693,528,"Hudson, NY",msa,Pennsylvania,231977,235809,223138,219438,224658,234361,237622,259106,263582,275858,256972,254019,241612,239715,247203,255282,259519,264829,280152,286906,277666,272588,276455,306437,322547,349860,351890,355152,351890,347066,340781,313825,301003,318528,348818,372923,368180,387005,387087,403120,412365,410480,431655,398443,391775,353621,390043,405771,418006,434843,462987,478056,462197,541818,535413
394443,530,"Carlsbad, NM",msa,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205442,206774,226225,240674,235857,235530,239835,230197,219048,217677,227161,232205,230156,231783,225283,226262,219657,220813,205657,202616,201926
395136,532,"Sturgis, MI",msa,Minnesota,123724,120214,119843,125433,120468,126536,120833,126513,116229,117769,121019,126699,127175,124609,121317,126996,128980,132563,127203,129318,134481,141983,134998,134955,131974,144298,145843,149315,145291,145163,149400,150400,155385,147659,145832,139814,149680,156277,159248,158451,158763,163217,163548,163396,165275,164190,167818,162035,172846,170333,176258,170220,163028,162572,162223
394509,534,"Crossville, TN",msa,Ohio,152780,156565,155517,155706,149776,148429,143277,146562,155545,160684,168698,170867,176931,175001,168071,165433,164277,173579,180857,179422,173080,165314,164994,169049,180527,186181,192730,192064,196073,199078,213318,227918,223789,217421,216491,233524,231679,236555,237845,249498,251779,247625,255726,259031,272320,268936,268950,257299,255473,257471,275478,273935,273700,252438,253486
395071,536,"Sayre, PA",msa,New York,132281,122656,127566,129758,122172,121377,122612,127144,119105,116045,126094,137624,138416,133315,133530,136494,133638,124392,128704,137526,143252,144613,140005,143928,142010,148880,157171,158983,155084,141136,145923,140223,149095,138388,141800,138991,145250,148878,146353,148466,151933,159052,164431,160228,171767,178135,179554,171417,168573,173894,165577,161643,169748,178945,161580
753903,538,"Marietta, OH",msa,Oklahoma,121207,128544,132523,134989,130501,136511,134563,137256,129666,131520,129825,122032,127990,137616,158403,156630,153488,141465,149696,143528,151856,140698,139446,138449,140647,145774,143826,147614,150137,147320,146043,151797,162947,156252,152007,138034,151564,157128,163176,154123,148462,148788,151572,154182,152468,152739,147288,141089,139694,143551,157685,167067,167834,161101,144134
394591,539,"Fergus Falls, MN",msa,Illinois,174883,183036,190842,187909,173006,162648,175191,179899,195573,184749,188759,185133,187535,200045,183850,194900,189515,197659,184979,197983,194559,204758,204110,216900,216332,214252,221422,234364,227743,219363,204047,210070,205321,219660,216924,215755,199028,195710,196748,200968,221041,224545,222701,204095,200716,205390,209851,217551,222071,226376,221847,210301,191454,196638,203678
394618,541,"Fremont, OH",msa,Nevada,102883,108453,113394,115457,115600,115373,108090,109269,102539,104924,109462,104055,104091,101787,113084,119028,115392,115550,106974,105510,110625,118015,122931,121270,121850,126793,125257,125513,122132,120601,121101,121259,119825,121391,122161,131658,137257,144009,141750,138592,137697,137576,136213,136916,139938,140289,135958,136462,138399,139176,141399,143500,143485,142320,142681
394939,542,"Oneonta, NY",msa,Nevada,,,,,,,,,,,,,,,,,,,,,,,,179685,171271,142603,155132,171413,187241,174259,164292,149480,150939,152798,162934,160337,161295,171335,179936,186066,194966,206392,211694,200723,197232,190512,188260,180057,181388,208051,198456,196024,168067,175491,164984
394923,544,"Norwalk, OH",msa,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141705
394336,546,"Ardmore, OK",msa,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168302,174366,170563,175321,171652,190273,184180,178586,176204,177962,192679,192079,181996,168702,159971,177277,174548,185782,178223,191923,183403,197715,190891,189214,171744,175074,177698
394456,549,"Charleston, IL",msa,Oregon,84859,88237,87555,92677,90003,93919,91012,93839,95884,95547,93602,92961,94384,103476,105063,106252,97506,101531,102064,100299,89849,96930,96498,100833,89170,99364,103557,107616,106305,107912,120427,117211,118705,111694,110938,108598,107253,103378,102945,109024,112924,110730,97966,99245,101057,104998,110698,113999,117298,113087,115375,111741,114535,112914,115279
394592,550,"Fernley, NV",msa,South Carolina,256070,257309,256797,258485,259289,262150,265593,266973,265219,266425,269485,276144,276828,279160,279724,274985,273892,282183,293149,297276,285459,281992,275951,278172,282026,292010,303347,307306,309689,311788,321354,328330,332537,337791,343917,352474,358542,366310,366734,368630,368492,375751,378146,386318,390801,402606,406051,410445,400361,395036,383428,394002,388369,390336,381545
394444,551,"Carson City, NV",msa,Illinois,306492,300752,305332,309015,321179,322803,319635,316940,321851,332736,334143,333232,326176,325740,320682,326518,328591,330869,332454,336516,331387,333517,323966,333845,334747,352687,364406,366627,366830,368760,381674,380528,381955,383083,390364,400212,413512,423175,433939,436395,446720,446136,458896,465563,470537,464306,458257,456177,448616,451943,440508,447210,426559,444532,427804
394432,553,"Calhoun, GA",msa,Missouri,134572,135596,144050,141478,140261,138156,140309,146618,151487,154438,155672,154489,156509,154299,153734,153320,157845,161367,152526,148355,148641,159991,166959,171287,171521,171266,172037,175907,177917,177345,179984,184240,186317,189825,194383,209757,212589,213379,203004,202405,201930,205042,207900,218897,228388,236985,232638,227822,231131,240358,243172,239837,234318,231253,224757
753877,554,"Cullowhee, NC",msa,Georgia,238126,241917,253580,273733,271952,256994,229133,228210,227198,238842,237687,236776,234824,242544,245640,274792,279123,290833,274747,266394,256819,241283,263036,278228,320210,334694,360592,319671,315536,302311,327053,327174,339478,341465,354090,346430,343726,318210,312193,305334,315540,325102,336333,360412,378327,382433,389322,371220,374858,353052,373038,364482,369720,383077,384613
394940,557,"Ontario, OR",msa,Indiana,164087,165199,168144,168301,173586,165914,171130,172974,185366,186783,184861,183973,186634,186683,190904,186981,193793,188017,200344,212130,230490,223939,215832,209030,216218,233820,259960,266560,259552,255703,258308,260492,249526,255736,268121,289738,283783,281091,280511,285243,291243,293265,308385,312656,325062,326083,322310,312782,305484,306937,299423,280881,264295,270119,272314
394621,558,"Gaffney, SC",msa,Colorado,107102,91719,103024,103624,129605,126604,141937,138406,124658,106194,102004,118465,129763,142566,133989,137231,127071,134590,139876,140525,137528,135482,141016,143523,148365,147765,153758,150729,140150,127320,135613,148664,156938,135062,135066,129093,141367,153064,165373,165190,166204,164827,164845,168795,177180,193209,180021,172681,160851,164127,153221,160589,159390,173070,156063
395131,560,"Sterling, IL",msa,Colorado,93376,90268,79364,69675,72920,73838,82958,76380,85827,90082,95542,96499,92352,93363,89069,93050,91920,95974,92474,97687,93701,97181,92495,91982,88319,94820,98729,97385,95887,99863,101350,100016,96457,94470,96010,93255,97891,97297,106202,113728,109468,115332,106662,115863,111111,117855,120151,114255,108004,108988,114379,117195,113237,107060,102577
394411,561,"Branson, MO",msa,North Carolina,144070,144417,144218,144749,146329,157341,161695,160224,152396,150772,155737,160113,156005,153355,151798,161564,161998,154725,156780,157327,168132,168983,168577,171944,170840,181353,186558,192489,186620,178502,181140,194541,204458,210082,213360,215068,207937,209659,214223,232279,231300,241097,240770,256193,256979,257987,254106,256722,257609,256644,252159,253699,251510,247056,246762
395216,563,"Waycross, GA",msa,California,105448,102445,93909,94377,93878,87004,89863,93958,114128,117239,114776,113853,104719,95990,100469,112905,124184,117238,109414,111389,122390,117335,117858,114995,122868,121404,121085,121316,132771,130802,139376,132382,131094,123973,128962,134069,137792,148140,155756,160155,151713,154272,161228,158262,163816,163796,166730,163387,164478,169884,175745,170135,159407,148693,155637
394721,565,"Jasper, IN",msa,Ohio,,,,,,,135135,146462,136038,152841,148660,152223,150797,158441,167199,183263,180062,175688,158159,170199,163378,174329,162506,172930,170184,172670,172715,180626,186551,188081,177474,169303,170013,170627,169331,158110,153900,156489,165398,166774,164679,159342,165402,161985,165752,171239,178276,179786,172936,171389,169313,173371,178154,173620,175241
394556,566,"Edwards, CO",msa,Arkansas,608806,625820,646409,638937,630710,599497,572946,576070,639128,654767,668368,660575,687351,683905,654612,641951,654435,663470,665696,661289,652553,722103,710352,746773,730764,833702,874876,893487,849845,840188,940084,873948,856536,716437,756512,773932,798813,759933,781278,800407,838339,804706,800700,853114,877187,957923,955995,982389,932021,898006,906911,946808,918434,884184,881515
394547,567,"Durango, CO",msa,Nevada,389147,399876,399228,415144,415518,405245,380974,373403,372788,380997,374766,386618,390848,404935,407048,387718,393474,394541,401587,405918,413030,408257,409689,406328,424655,425828,438017,451138,452525,473859,458091,460527,437180,444800,464365,475199,481302,478477,481481,517735,515207,518603,509987,503627,517558,525036,537979,534092,533143,542394,555400,549052,551988,528009,501120
394750,568,"Kinston, NC",msa,Kentucky,96405,97108,92928,92102,94634,104766,111613,110842,112714,103398,97517,95367,101115,103338,97472,95897,95794,107977,116722,104769,106597,96522,114102,100356,107398,107104,116655,113268,116417,124931,132573,131593,134232,135574,134927,122694,120931,128482,137761,135095,138096,142630,148037,151263,150455,153456,159998,160258,157652,141250,145333,151879,143675,137911,132487
753920,569,"Sonora, CA",msa,Georgia,300570,294099,292968,281196,274492,271319,267623,280063,277552,284803,281488,279830,276848,287285,293117,286521,276721,278444,288592,286762,284472,280721,280326,284591,288748,301170,313817,328427,329812,332753,343207,358364,371355,382442,396723,401444,403067,397993,398992,404160,410735,413575,418930,430888,438124,440637,433481,435077,427173,419342,403198,396409,407712,412673,405240
395157,570,"Tiffin, OH",msa,North Carolina,,,,,,,,,,,,,,,,,,,,85727,87240,94356,93698,92030,88089,90452,100460,107828,119103,108438,115062,115556,117202,119669,118476,134219,127965,125817,127480,117668,124370,126073,139931,142149,132645,134055,135515,143762,144185,141003,139947,135965,132147,128041,131478
394366,571,"Batesville, AR",msa,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142952,129152,118947,112462,116166,117874,121607,122204,127698,126937,131351,127946,137291,128912,139987,141940,145320,138135,127740,123804,139141,147026,153104,136808
394566,573,"Elko, NV",msa,Missouri,234837,238947,238542,241150,242111,251858,258533,253307,252017,251739,251503,244543,245285,253022,259936,257991,257065,260148,261939,262088,258956,259076,257135,256981,258566,262323,272825,277463,277365,269184,269121,272785,280768,282195,286806,290637,290251,293387,306274,322141,324322,310795,313962,319876,324521,325725,328211,334372,323581,323340,324744,315571,308087,314511,303845
394517,574,"Danville, KY",msa,Missouri,129071,124310,123670,126301,128507,123362,122205,123803,127348,120358,124745,123063,125960,118889,129303,133381,134610,129836,134208,134809,143098,137564,137287,131344,136259,143402,148384,145882,149693,154391,158590,156272,149899,154438,157462,166168,171657,175153,179957,180910,181211,181031,185460,182344,181216,178280,195209,199469,209581,199555,194261,187109,186334,194699,193212
395122,576,"St. Marys, GA",msa,North Carolina,168418,164526,158993,157186,165658,165830,167631,168764,176603,175617,170090,173453,171924,174659,174721,180843,183154,181841,177670,175487,175173,179753,181760,190552,193080,196795,203289,202401,207167,202644,213622,215563,215672,210434,209170,215078,218789,223555,227676,230049,234923,241642,243278,244447,240532,243787,253540,257072,264256,263146,263251,265850,261450,268939,268051
394402,577,"Boone, NC",msa,Arizona,259245,260570,251360,249388,239084,228803,235448,251173,266486,259853,265976,273757,272600,269658,271337,277507,279309,284596,295474,287622,282271,273779,287891,293257,316994,332578,336227,331238,332274,343001,360077,356442,362676,351255,347525,348406,341991,354025,354553,368541,356376,353431,353911,376812,399826,418094,433761,424466,409930,403397,403449,423447,413910,419828,400500
395204,578,"Warrensburg, MO",msa,Tennessee,163482,161672,165042,169797,171669,171002,165215,165194,164793,165648,170383,172354,172301,175049,180650,184743,182002,182856,189783,198132,195904,189168,183363,186406,188083,188438,190951,198922,207357,207760,205052,204795,202598,210264,219896,227188,224957,213976,208942,201649,211741,221731,229264,226219,226945,234237,238761,226996,226964,224325,238069,239576,242162,244028,245369
394604,580,"Fort Leonard Wood, MO",msa,Alabama,140460,134237,134517,135463,136500,139991,141778,147251,147365,150720,152301,154002,155913,157172,153901,150338,150699,151759,159736,156741,157623,156725,160445,161863,160395,161346,163435,165970,164954,163202,161973,165429,170132,168557,168645,171094,178304,184392,182643,178539,172863,176982,179160,187182,189171,188680,193901,199492,202070,197115,190407,191628,188731,181253,177947
394993,581,"Poplar Bluff, MO",msa,Ohio,,,,,,,114003,108182,109949,115353,119185,112062,117078,128504,128901,126705,117184,117453,119196,127571,129335,131683,120563,121032,119054,123438,125409,132249,138219,141306,142339,144047,148386,135895,133661,129562,133265,132766,131177,131439,127247,132465,131631,131859,133035,136497,138357,142860,145682,154986,149714,155670,150999,148198,139448
394562,582,"Elizabeth City, NC",msa,Georgia,171349,183012,197433,214957,222806,214662,194740,179098,175951,178537,171668,173010,171053,172600,182208,178193,188006,187952,203178,209997,212783,209272,194526,196389,194921,211791,219871,225711,222848,211379,207167,207259,216033,220907,222989,225234,231380,225325,219516,214474,225606,247586,259288,262040,258158,252596,246841,241382,238448,236812,228608,235931,235102,242055,237167
394967,583,"Payson, AZ",msa,Texas,232582,225249,226459,237762,245191,249971,239352,223418,225452,238854,259865,255456,258178,257163,265982,259567,252309,240820,257809,261348,270742,242847,253213,260851,290001,298211,305323,308911,313908,312220,314795,303832,309510,318443,352346,371357,371650,360368,365910,379606,390014,390906,387846,395900,393253,393794,386192,388149,379278,378827,394022,396600,375958,353330,346806
394344,584,"Athens, TN",msa,Oklahoma,137716,139365,134416,132114,134946,125673,127337,126953,134598,139950,136893,140833,137362,144562,145080,148184,145497,137320,134476,137789,147258,150341,138021,135998,139989,147293,154768,146632,151269,148333,160948,167112,171487,178906,181182,187915,193304,198109,206700,213789,213236,216696,213641,218058,216514,223644,236620,231693,227066,218537,222440,222519,220462,216090,213522
394571,585,"Enterprise, AL",msa,Wisconsin,145398,155977,150827,157088,142258,152344,142774,151036,141845,143295,145989,140369,152758,165162,167577,167859,149458,148288,136047,144987,160137,158062,152283,146992,163150,165632,160950,161642,164672,165671,161827,164480,172617,174058,166534,162539,158754,173478,180663,187208,182539,180129,189859,193653,195993,189697,186547,194139,205380,202037,199187,195077,203060,195062,198947
394339,586,"Ashland, OH",msa,Texas,121617,122877,123784,129057,130962,128702,130393,121905,134205,142976,144641,137471,128194,141905,142244,144366,140067,133275,137230,129772,143185,146150,149135,141757,134123,138013,148906,154576,161202,150393,151658,143564,156504,147621,149150,147288,145119,152613,150658,166889,175437,189046,189238,174004,162767,161355,172381,183035,190459,198981,190863,181907,160598,158093,163997
394861,588,"Milledgeville, GA",msa,Ohio,175096,167469,161172,153663,161693,154842,157012,156132,154460,152983,163707,170701,169933,164639,160478,164766,167067,183666,190109,196979,203785,200039,202314,201745,229471,228344,224037,200970,188308,167808,186279,218105,249984,259478,238236,255486,267124,282203,259035,267324,263830,258230,233816,245155,275746,263101,267861,248632,281676,276120,276466,251293,268271,291312,365822
394742,589,"Kerrville, TX",msa,Illinois,243301,234241,236091,244207,253523,248216,250535,243398,241756,249895,257615,256941,244140,238408,260462,259226,261654,246907,260750,270480,271657,279078,273384,278747,276460,288844,292884,284854,293042,294127,329704,329310,347774,331497,337324,328263,333134,340539,347793,334717,329253,328334,337677,350903,357685,391142,396922,395352,376639,382533,361571,365667,327951,350007,336622
394363,590,"Bartlesville, OK",msa,Illinois,122065,115741,119326,116567,126242,129256,140706,134839,127477,123068,129150,136554,131202,129932,128133,129336,121380,122714,129586,135844,127093,124089,127029,137525,138094,131561,130442,136535,148408,145711,146155,141666,156104,165149,164294,158432,153689,158657,158861,156614,158756,158362,162083,169151,178767,179720,184933,181633,187180,190931,193489,186221,172501,160064,157681
394985,591,"Platteville, WI",msa,Nevada,,,,,,,,,,,,,,,,,,,129034,128183,126370,137413,150114,148052,144393,136970,138845,148412,163841,162146,152518,140219,145383,146163,147256,151657,162498,168831,165838,158345,150173,150434,159098,165968,162618,157042,151319,161411,161618,174315,177819,177370,164023,158624,147880
394503,592,"Corsicana, TX",msa,Oregon,170796,176726,164275,156221,144987,144318,137286,138540,149484,147878,158375,153472,160075,159672,180600,175682,166684,143662,150680,158052,166534,163061,170475,176739,180433,168404,165813,168180,185108,190720,210329,202954,195768,185121,194447,199998,194334,195473,198088,211582,209261,219127,218987,227333,215512,220226,225058,227265,223246,225419,229535,222752,221135,224541,234347
394652,593,"Greenville, OH",msa,Tennessee,114815,111131,109012,103554,105359,109052,112923,117670,115492,122981,120550,122349,115437,108291,106530,108318,110536,124047,126326,135731,124199,118769,119294,121694,116050,117490,125539,144571,144045,140793,129190,135799,135582,142457,137487,142740,147170,150372,155325,153612,161365,170863,165366,163275,153493,160832,161010,160410,166958,165140,169690,161633,163588,164226,173639
395029,594,"Rochelle, IL",msa,Alabama,129959,136961,133271,142441,132262,128563,120762,121307,124051,130210,135572,136466,137498,143729,142197,137784,137048,139974,138293,137579,139868,143479,143888,142875,145653,144588,147917,157288,161998,157184,153825,154012,161397,158866,161018,157272,154261,152766,158318,165262,166735,165361,156585,157044,147626,153069,142467,154608,161384,167199,158240,156277,156729,154921,157420
394625,600,"Galesburg, IL",msa,Nevada,84959,82413,85634,78389,79127,80942,93930,101744,93776,86405,76877,81252,83243,84580,81080,78351,84158,81160,85813,80011,82956,84783,93280,92000,86699,82963,89276,89635,85801,79052,71161,75663,78569,87171,90169,92842,89481,85288,84497,91139,91712,90490,82646,85941,88644,97989,95353,97280,90571,88063,86982,84153,89952,86172,95329
394954,601,"Pahrump, NV",msa,Colorado,236151,232238,228590,215049,219255,230824,235520,241763,245008,246859,246365,244292,245336,240542,242342,251803,257615,255905,249097,249326,248934,248414,250533,256870,260571,265955,266929,275362,278685,276743,277507,272513,275859,280255,297157,313941,320742,326558,337187,345297,343642,342293,350210,359449,370416,371546,376713,370308,366143,353745,349807,351168,349042,340378,325939
753905,604,"Newport, OR",msa,Indiana,293874,269998,284685,284447,298889,296622,291672,288881,289037,292743,291157,298988,310727,325815,328930,318035,315833,302625,326201,316718,330023,315399,317764,312484,330445,341347,347146,348822,363315,387973,383274,389423,381994,391517,411561,430218,444733,435751,441325,437830,435679,439741,443472,462738,462048,477799,478538,493880,481175,469846,471569,495516,482553,458266,426428
395091,606,"Shelbyville, TN",msa,New Mexico,154330,168762,173371,170042,154669,154664,160482,163965,165525,164058,167084,169514,174045,173690,177880,177383,189617,189763,185035,174246,172839,185937,190700,195605,192659,189872,190722,198363,204017,216327,221016,229037,224738,223891,227876,229189,238486,252439,260070,255259,253384,253963,256114,267023,269835,290899,291559,288587,266425,254060,254739,265871,276016,273377,278176
753911,608,"Ozark, AL",msa,Michigan,96194,93663,95780,96232,92427,97779,103843,103615,110760,105874,115501,111395,114050,114465,115070,121045,110703,109199,106002,110105,119383,124919,133571,133011,127627,134179,133296,137310,133576,136174,132385,119493,117586,123143,132892,133177,135957,139346,142817,143243,148307,152706,149871,147887,140797,139991,140659,151903,150601,152895,149057,148201,148366,141525,153478
394628,610,"Gardnerville Ranchos, NV",msa,Arizona,412431,416709,414721,418925,427636,449015,444196,436449,425173,411728,434981,427824,441314,429921,423006,448483,457598,489332,467348,472539,447116,448416,433709,463444,462153,504898,512107,537909,528194,540760,560677,564694,552723,561297,563602,579448,600416,622559,629914,625610,646799,661524,648058,636634,650304,668263,648906,638761,629958,655180,675142,653950,607569,568215,578367
394437,612,"Ca-¦on City, CO",msa,Oklahoma,204917,207655,205479,195801,187630,192882,191007,202552,200462,204710,214005,216411,222263,210072,219817,220678,229742,234446,223654,232894,231393,237430,231279,228046,234904,245754,252517,253442,253574,256160,274573,276250,279465,277313,280643,290879,297242,313556,325494,344919,344572,333861,315414,318387,330359,341338,333699,327595,326797,332270,334066,326357,315094,315783,336574
394906,614,"New Castle, IN",msa,Indiana,102803,112169,105271,101512,105306,94776,100701,96063,100962,99774,100854,105040,108671,105421,106562,105101,104075,106105,104954,105571,98607,98755,95793,110260,111603,123030,113615,116421,108110,104721,108522,115249,117990,116418,118594,132304,130984,138128,142414,149634,142500,140486,132556,140597,144859,147486,138338,136275,144229,150949,130738,124793,123319,138868,140977
394478,615,"Clovis, NM",msa,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,187858,190138,167671,167647,174583,193303,203672,202751,200111,198135,195204,190988,195933,197501,207861,189809,194688,195817,209770,206766,203730,204927,207786,208849,203762,203912,208038,200728,189799,197123
394431,617,"Cadillac, MI",msa,Kentucky,122078,116633,121740,122961,135329,129441,133449,125380,124614,121848,119642,127789,137474,135809,131658,121671,123663,133779,142858,149995,152456,158185,153817,149812,145301,151569,151183,147061,151745,147839,147512,149864,164266,171065,168089,175219,175393,190956,175763,184940,172809,190449,182902,193018,183658,190877,182208,191969,181327,184503,182980,189009,186650,174326,164670
395097,619,"Sidney, OH",msa,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157847,156357
394391,623,"Blackfoot, ID",msa,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313940,314430,308400,327271
394918,625,"Nogales, AZ",msa,Ohio,165349,171992,171318,167350,178167,175420,178720,174290,172647,167213,158909,168362,177397,184536,184127,186540,203590,216497,223280,203070,197568,185495,190574,186822,198163,202364,205179,233056,255150,247087,219337,207461,236045,246092,258039,246359,249264,248055,255506,246938,250122,252165,272482,292542,322075,315822,292743,274148,276408,285681,279682,305698,305282,311536,276599
395144,626,"Tahlequah, OK",msa,Indiana,121602,119286,120522,120070,112455,113475,102270,110576,106662,122423,124945,129990,123722,130168,134251,146093,146054,141456,145978,136527,139812,135720,151994,158293,153380,155841,159454,164841,155667,161596,166450,177207,175444,181173,170429,168282,161449,173344,171309,165485,163057,166608,180859,178297,170903,175371,178828,188089,177072,173706,177162,175586,176666,175279,180822
394739,627,"Kendallville, IN",msa,Oklahoma,131142,133506,131924,128690,132110,137192,139204,135567,129802,129358,136814,138345,139588,136785,138899,143668,143993,147238,145044,143389,140197,139869,133585,129171,130113,140034,151789,157623,152423,150946,147155,154023,161428,174046,170767,171715,167939,174964,177965,181718,184961,184287,184088,182417,182337,178277,178789,181343,176366,184935,181777,192653,184144,183984,180064
394876,628,"Montrose, CO",msa,Georgia,249309,243420,243867,248274,249971,253850,244049,243490,239046,240073,247119,254517,258090,265239,270259,277206,273586,269742,281027,274930,282085,263508,270839,271166,281156,287867,302183,321960,329469,351598,343098,360546,367567,396816,393540,390380,384058,412091,410868,423515,432198,447887,448559,439044,448860,461305,474621,467364,456529,440101,436661,433652,413188,410573,411130
394887,630,"Mount Sterling, KY",msa,Michigan,105076,120950,124728,124727,110655,105122,109481,122139,117003,117810,110603,125878,131434,138711,136690,123231,120601,119053,125082,133189,140857,143504,136860,132431,133635,126734,127726,128505,144872,146626,142203,134515,140435,159469,161376,156435,151276,149708,161170,157425,175049,166834,172575,165370,166775,166704,170230,179660,183698,182123,178740,178021,176754,172503,168380
394477,631,"Clinton, IA",msa,Georgia,99436,99823,109946,111365,102909,98391,103601,114110,108903,106037,107972,113984,116603,115638,117839,116575,123888,115418,111196,98947,110009,110784,112913,110974,116088,121796,123708,117514,118000,121475,116818,107368,100822,107386,115713,122862,127901,133391,131156,136841,133019,135374,139553,140653,139352,138703,140019,158386,151866,149150,143936,147942,149080,142338,140343
753865,633,"Bardstown, KY",msa,Wisconsin,143408,148658,150734,164059,157847,155401,145288,148463,154503,159089,159675,155743,156473,165300,166886,171995,172305,173386,169254,164999,163599,168392,174699,182793,184211,184185,182797,185608,185428,194027,198567,210911,202341,210738,204859,211868,202648,207551,211861,219357,222364,224019,227551,227061,231586,239205,240077,245916,244056,244470,235019,225946,228551,229259,234652
394377,638,"Bellefontaine, OH",msa,Wisconsin,130783,124633,128358,124732,129936,130557,134743,132145,133476,134773,135174,131910,136283,133838,147628,162892,179512,182847,166746,161572,167527,171005,160115,151841,140606,133238,127592,136523,140869,142760,157710,157169,157748,133275,154659,154571,168997,174619,157438,163070,147581,164813,166608,179533,166765,169216,161308,177141,169359,178262,186975,185576,189603,186957,179995
